Timestamp,Calibration On,Ref Temperature,Raw T1,Calibrated T1,Polynomial Coeffs T1,Raw T2,Calibrated T2,Polynomial Coeffs T2,Raw T3,Calibrated T3,Polynomial Coeffs T3,Raw T4,Calibrated T4,Polynomial Coeffs T4,Raw T5,Calibrated T5,Polynomial Coeffs T5,Raw T6,Calibrated T6,Polynomial Coeffs T6
2024-04-17 10:16:41,No,N/A,23.926400503333337,N/A,N/A,24.240050633333336,N/A,N/A,25.3606472,N/A,N/A,25.53479830666667,N/A,N/A,23.855545046666666,N/A,N/A,24.143153506666664,N/A,N/A
2024-04-17 10:16:43,No,N/A,24.00258890666667,N/A,N/A,24.325466789999997,N/A,N/A,25.683909096666667,N/A,N/A,25.85023689,N/A,N/A,23.935024896666665,N/A,N/A,24.238524756666667,N/A,N/A
2024-04-17 10:16:44,No,N/A,24.085932413333335,N/A,N/A,24.418701809999998,N/A,N/A,25.98143196,N/A,N/A,26.141887030000003,N/A,N/A,24.02105967,N/A,N/A,24.339474359999997,N/A,N/A
2024-04-17 10:16:46,No,N/A,24.172356286666666,N/A,N/A,24.509289423333332,N/A,N/A,26.25089264,N/A,N/A,26.40221341333333,N/A,N/A,24.11075655666667,N/A,N/A,24.439219156666667,N/A,N/A
2024-04-17 10:16:47,No,N/A,24.25264295,N/A,N/A,24.597987493333335,N/A,N/A,26.488309223333335,N/A,N/A,26.63489914,N/A,N/A,24.199600856666667,N/A,N/A,24.539737066666664,N/A,N/A
2024-04-17 10:16:49,No,N/A,24.3357563,N/A,N/A,24.686012270000003,N/A,N/A,26.70480664333333,N/A,N/A,26.844345726666663,N/A,N/A,24.291474660000002,N/A,N/A,24.640663146666668,N/A,N/A
2024-04-17 10:16:50,No,N/A,24.42182540666667,N/A,N/A,24.772976556666666,N/A,N/A,26.896378836666667,N/A,N/A,27.03098996333333,N/A,N/A,24.38410822666667,N/A,N/A,24.74196879,N/A,N/A
2024-04-17 10:16:52,No,N/A,24.515113196666665,N/A,N/A,24.87219174666667,N/A,N/A,27.075450259999997,N/A,N/A,27.20255788,N/A,N/A,24.481049216666666,N/A,N/A,24.847679773333336,N/A,N/A
2024-04-17 10:16:54,No,N/A,24.74770927333333,N/A,N/A,25.047255833333335,N/A,N/A,27.973947523333337,N/A,N/A,28.413387936666666,N/A,N/A,24.90417607666667,N/A,N/A,25.178744000000005,N/A,N/A
2024-04-17 10:16:55,No,N/A,26.2926089,N/A,N/A,26.87976901,N/A,N/A,35.178325656666665,N/A,N/A,37.44107437,N/A,N/A,26.6269118,N/A,N/A,27.21757253,N/A,N/A
2024-04-17 10:16:57,No,N/A,28.56167094,N/A,N/A,29.57734616666667,N/A,N/A,42.64283244,N/A,N/A,43.99385706666667,N/A,N/A,29.06355603333333,N/A,N/A,29.751359303333334,N/A,N/A
2024-04-17 10:16:58,No,N/A,31.359927496666668,N/A,N/A,31.924815496666668,N/A,N/A,48.32481257,N/A,N/A,48.41423797666667,N/A,N/A,31.79458999666667,N/A,N/A,32.26544062666667,N/A,N/A
2024-04-17 10:17:00,No,N/A,33.570706683333334,N/A,N/A,34.558441163333335,N/A,N/A,51.047472633333335,N/A,N/A,51.17203903,N/A,N/A,34.091014859999994,N/A,N/A,34.94994227,N/A,N/A
2024-04-17 10:17:02,No,N/A,35.67668406333333,N/A,N/A,36.93912379,N/A,N/A,53.34353256333333,N/A,N/A,53.17272822,N/A,N/A,36.37679291,N/A,N/A,37.35104497333333,N/A,N/A
2024-04-17 10:17:03,No,N/A,37.67049153666667,N/A,N/A,39.07475535,N/A,N/A,55.207042693333335,N/A,N/A,54.72305044,N/A,N/A,38.56756083333334,N/A,N/A,39.53843307666667,N/A,N/A
2024-04-17 10:17:05,No,N/A,39.53966268,N/A,N/A,41.02310434666666,N/A,N/A,56.739663443333335,N/A,N/A,55.97191238333334,N/A,N/A,40.64049275666667,N/A,N/A,41.543085733333335,N/A,N/A
2024-04-17 10:17:06,No,N/A,41.291975656666665,N/A,N/A,42.79110844666667,N/A,N/A,58.00478871666667,N/A,N/A,57.0043602,N/A,N/A,42.568851470000006,N/A,N/A,43.38005065666667,N/A,N/A
2024-04-17 10:17:08,No,N/A,42.92677307333333,N/A,N/A,44.40493901333334,N/A,N/A,59.066338856666675,N/A,N/A,57.85924275666667,N/A,N/A,44.36353810666666,N/A,N/A,45.06328201,N/A,N/A
2024-04-17 10:17:09,No,N/A,44.46543503,N/A,N/A,45.89118957333333,N/A,N/A,59.94011306666667,N/A,N/A,58.58562851,N/A,N/A,46.02785873666667,N/A,N/A,46.600209553333336,N/A,N/A
2024-04-17 10:17:11,No,N/A,45.90689722666667,N/A,N/A,47.28348541333333,N/A,N/A,60.694168090000005,N/A,N/A,59.233050029999994,N/A,N/A,47.57495625666667,N/A,N/A,48.02315012666667,N/A,N/A
2024-04-17 10:17:13,No,N/A,47.27301915333334,N/A,N/A,48.56356811333333,N/A,N/A,61.36123911666667,N/A,N/A,59.80435308,N/A,N/A,49.00646591333333,N/A,N/A,49.32792663666667,N/A,N/A
2024-04-17 10:17:14,No,N/A,48.56461334,N/A,N/A,49.77117156666666,N/A,N/A,61.969512943333335,N/A,N/A,60.338830313333325,N/A,N/A,50.338521320000005,N/A,N/A,50.52952957333334,N/A,N/A
2024-04-17 10:17:16,No,N/A,49.76917266666667,N/A,N/A,50.89584223333333,N/A,N/A,62.524058020000005,N/A,N/A,60.829013826666674,N/A,N/A,51.57089869333333,N/A,N/A,51.64355469,N/A,N/A
2024-04-17 10:17:17,No,N/A,50.89861043333334,N/A,N/A,51.948572793333334,N/A,N/A,63.02292632666666,N/A,N/A,61.26730092333333,N/A,N/A,52.72222137333333,N/A,N/A,52.69084167333333,N/A,N/A
2024-04-17 10:17:19,No,N/A,51.94806416666666,N/A,N/A,52.91878128,N/A,N/A,63.46756871666667,N/A,N/A,61.674158733333336,N/A,N/A,53.77799988,N/A,N/A,53.65860875333333,N/A,N/A
2024-04-17 10:17:20,No,N/A,52.92227808333333,N/A,N/A,53.79955927666666,N/A,N/A,63.885505673333334,N/A,N/A,62.06103769999999,N/A,N/A,54.725818636666666,N/A,N/A,54.54785156333333,N/A,N/A
2024-04-17 10:17:22,No,N/A,53.82561366000001,N/A,N/A,54.61246617333333,N/A,N/A,64.31746419,N/A,N/A,62.44122823,N/A,N/A,55.58785375,N/A,N/A,55.37559636333333,N/A,N/A
2024-04-17 10:17:24,No,N/A,54.66305923666667,N/A,N/A,55.40841420666667,N/A,N/A,64.70031229666667,N/A,N/A,62.81515375666667,N/A,N/A,56.38528824,N/A,N/A,56.15837224333334,N/A,N/A
2024-04-17 10:17:25,No,N/A,55.456305183333335,N/A,N/A,56.170762380000006,N/A,N/A,65.06494903666668,N/A,N/A,63.169331866666674,N/A,N/A,57.119703926666666,N/A,N/A,56.876586913333334,N/A,N/A
2024-04-17 10:17:27,No,N/A,56.18739318666667,N/A,N/A,56.88634236666667,N/A,N/A,65.39560953666667,N/A,N/A,63.51595052333334,N/A,N/A,57.81179936666666,N/A,N/A,57.553974153333336,N/A,N/A
2024-04-17 10:17:28,No,N/A,56.87110011000001,N/A,N/A,57.559421539999995,N/A,N/A,65.71758524666666,N/A,N/A,63.85234451333334,N/A,N/A,58.46082305666666,N/A,N/A,58.18589655333333,N/A,N/A
2024-04-17 10:17:30,No,N/A,57.51926040666666,N/A,N/A,58.20842234666666,N/A,N/A,66.02630869666666,N/A,N/A,64.17801157666666,N/A,N/A,59.07150141666667,N/A,N/A,58.77334976333333,N/A,N/A
2024-04-17 10:17:31,No,N/A,58.14824295,N/A,N/A,58.80695979,N/A,N/A,66.33808136,N/A,N/A,64.49025980666666,N/A,N/A,59.65377553333334,N/A,N/A,59.33623377666667,N/A,N/A
2024-04-17 10:17:33,No,N/A,58.74393208666667,N/A,N/A,59.358591716666666,N/A,N/A,66.64766947333334,N/A,N/A,64.77855174000001,N/A,N/A,60.22173436333333,N/A,N/A,59.90250397,N/A,N/A
2024-04-17 10:17:35,No,N/A,59.32175064333333,N/A,N/A,59.88402302666666,N/A,N/A,66.93958282333334,N/A,N/A,65.05566660666666,N/A,N/A,60.77488835666667,N/A,N/A,60.43835958,N/A,N/A
